text_a,text_b,label,source
"SPIRAL WOUND GASKET 6"" 600# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",SPIRAL WOUND GASKET WITH CENTERING RING RATING: 600# SIZE: 6IN MAT: SS 316L WINDINGS WITH CS OUTER RING,1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 6"" 600# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SPIRAL WOUND GASKET 6"" CL 300 SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 2 INCH 300 LB ASTM A350 LF2 RISING STEM,"ASTM A350 LF2 GATE VALVE, 2 INCH, 300#, RISING STEM, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 2 INCH 300 LB ASTM A350 LF2 RISING STEM,"GATE VALVE 2"" 300 LB ASTM A217 WC6 RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" 900# ASTM A350 LF2 REDUCED BORE",BALL VALVE REDUCED BORE RATING: 900# SIZE: 4 IN MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" 900# ASTM A350 LF2 REDUCED BORE",BALL VALVE 4IN 900# ASTM A105 REDUCED BORE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 2"" 300# ASTM A216 WCB BOLTED BONNET",DN50 GATE VALVE BOLTED BONNET 300LBS ASTM A216 WCB,1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 2"" 300# ASTM A216 WCB BOLTED BONNET",GATE VALVE 2 IN CL 300 SS 316L BOLTED BONNET,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","STUD BOLT CADMIUM PLATED RATING: CLASS 2A/2B SIZE: 1"" X 6.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,"CAST IRON CI CENTRIFUGAL PUMP, DN 150 X DN 100, 16 BAR, HORIZONTAL SPLIT CASE, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 6IN 1500# ASTM A217 WC6 BOLTED BONNET,"GATE VALVE BOLTED BONNET RATING: 1500# SIZE: 6"" MAT: ASTM A217 WC6",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 6IN 1500# ASTM A217 WC6 BOLTED BONNET,GATE VALVE 6 IN CLASS 600 ASTM A217 WC6 BOLTED BONNET,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 2 IN 600LBS ASTM A216 WCB RISING STEM,"2"" GATE VALVE RISING STEM CL 600 ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 2 IN 600LBS ASTM A216 WCB RISING STEM,"GATE VALVE 2"" 600# SS 316L RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" 600 LB ASTM A105 SMOOTH FINISH","BLIND FLANGE SMOOTH FINISH RATING: 600LBS SIZE: 10"" MAT: ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" 600 LB ASTM A105 SMOOTH FINISH","BLIND FLANGE 10"" 600 LB ASTM A182 F316L SMOOTH FINISH",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER","SS 316L WINDINGS WITH CS OUTER RING SPIRAL WOUND GASKET, 2 IN, 900#, PTFE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER","SPIRAL WOUND GASKET 2"" 600 LB SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1/2"" 300LBS ASTM A350 LF2 FLOATING","ASTM A350 LF2 BALL VALVE, 1/2"", CLASS 300, FLOATING, STD: API 608",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1/2"" 300LBS ASTM A350 LF2 FLOATING","BALL VALVE 1/2"" 300# SS 304 FLOATING",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR STAINLESS STEEL 316 MULTI STAGE,DN 80 X DN 50 CENTRIFUGAL PUMP MULTI STAGE 40 BAR STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR STAINLESS STEEL 316 MULTI STAGE,CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","STUD BOLT FULLY THREADED RATING: CLASS 2A/2B SIZE: 1/2"" X 2.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 6"" SCH 160 ASTM A333 GRADE 6 PLAIN ENDS","ASTM A333 GRADE 6 SEAMLESS PIPE, 6 INCH, SCH 160, PLAIN ENDS, STD: ASME B36.10M",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 6"" SCH 160 ASTM A333 GRADE 6 PLAIN ENDS","SEAMLESS PIPE 6"" SCH XS ASTM A333 GRADE 6 PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 6IN CL 600 ASTM A350 LF2 NON RISING STEM,"ASTM A350 LF2 GATE VALVE, 6"", 600 LB, NON RISING STEM, STD: API 600",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 6IN CL 600 ASTM A350 LF2 NON RISING STEM,"GATE VALVE 6"" 600# SS 316L NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR STAINLESS STEEL 316 SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 16 BAR SIZE: DN 80 X DN 50 MAT: STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR STAINLESS STEEL 316 SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 12"" 300# MONEL 400 PTFE FILLER","SPIRAL WOUND GASKET PTFE FILLER RATING: CL 300 SIZE: 12"" MAT: MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 12"" 300# MONEL 400 PTFE FILLER","SPIRAL WOUND GASKET 12"" 300LBS SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED","ASTM A193 GRADE B7 WITH A194 2H STUD BOLT, 5/8"" X 3.5"", CLASS 2A/2B, ZINC PLATED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED","STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 3"" 900# ASTM A182 F316L RING TYPE JOINT","ASTM A182 F316L WELD NECK FLANGE, 3"", 900#, RING TYPE JOINT, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 3"" 900# ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE 3"" 900# ASTM A182 F304L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 12"" SCH XS API 5L GRADE B SCH 40","12"" SEAMLESS PIPE SCH 40 SCH XS API 5L GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 12"" SCH XS API 5L GRADE B SCH 40","SEAMLESS PIPE 12"" SCH XS ASTM A333 GRADE 6 SCH 40",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1"" 900# SS 316 2-PIECE","1"" BALL VALVE 2-PIECE 900# SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1"" 900# SS 316 2-PIECE","BALL VALVE 1"" 900# ASTM A216 WCB 2-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 900# SS 304 WINDINGS WITH CENTERING RING","1/2"" SPIRAL WOUND GASKET WITH CENTERING RING 900# SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 900# SS 304 WINDINGS WITH CENTERING RING","SPIRAL WOUND GASKET 1/2"" 150 LB SS 304 WINDINGS WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 25 BAR SIZE: DN 150 X DN 100 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR BRONZE SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 2"" 150# ASTM A350 LF2 2-PIECE","ASTM A350 LF2 BALL VALVE, 2IN, 150LBS, 2-PIECE, STD: API 608",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 2"" 150# ASTM A350 LF2 2-PIECE",BALL VALVE DN50 1500# ASTM A350 LF2 2-PIECE,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 3 INCH 900# ASTM A350 LF2 RING TYPE JOINT,WELD NECK FLANGE RING TYPE JOINT RATING: 900# SIZE: 3 INCH MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 3 INCH 900# ASTM A350 LF2 RING TYPE JOINT,"WELD NECK FLANGE 3"" 900# ASTM A105 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 1"" SCH STD ASTM A333 GRADE 6 SCH 160","SEAMLESS PIPE SCH 160 RATING: SCH STD SIZE: 1"" MAT: ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 1"" SCH STD ASTM A333 GRADE 6 SCH 160","SEAMLESS PIPE 1"" SCH STD API 5L GRADE B SCH 160",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 1/2"" 600# ASTM A182 F304L RAISED FACE","1/2"" WELD NECK FLANGE RAISED FACE 600# ASTM A182 F304L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 1/2"" 600# ASTM A182 F304L RAISED FACE","WELD NECK FLANGE 1/2"" 600LBS ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 6"" CLASS 300 MONEL 400 GRAPHITE FILLER",SPIRAL WOUND GASKET GRAPHITE FILLER RATING: CLASS 300 SIZE: DN150 MAT: MONEL 400,1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 6"" CLASS 300 MONEL 400 GRAPHITE FILLER","SPIRAL WOUND GASKET 6"" CL 300 SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 8"" CL 150 ASTM A216 WCB 3-PIECE","ASTM A216 WCB BALL VALVE, 8"", 150#, 3-PIECE, STD: BS 5351",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 8"" CL 150 ASTM A216 WCB 3-PIECE","BALL VALVE 8"" 150# DUPLEX 2205 3-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 8"" 150# ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE RING TYPE JOINT RATING: 150# SIZE: 8"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 8"" 150# ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE 8"" 150# ASTM A182 F304L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE DN50 150LBS ASTM A350 LF2 SMOOTH FINISH,BLIND FLANGE SMOOTH FINISH RATING: 150LBS SIZE: DN50 MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE DN50 150LBS ASTM A350 LF2 SMOOTH FINISH,BLIND FLANGE DN50 CL 300 ASTM A350 LF2 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR CAST IRON CI MULTI STAGE,DN 50 X DN 32 CENTRIFUGAL PUMP MULTI STAGE 16 BAR CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR CAST IRON CI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 3 IN SCH 80 ASTM A333 GRADE 6 BEVELED ENDS,"ASTM A333 GRADE 6 SEAMLESS PIPE, 3"", SCH 80, BEVELED ENDS, STD: API 5L",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 3 IN SCH 80 ASTM A333 GRADE 6 BEVELED ENDS,SEAMLESS PIPE 3 IN SCH STD ASTM A333 GRADE 6 BEVELED ENDS,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR BRONZE MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 40 BAR SIZE: DN 50 X DN 32 MAT: BRONZE,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR BRONZE MULTI STAGE,CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR DUCTILE IRON DI MULTI STAGE,DN 150 X DN 100 CENTRIFUGAL PUMP MULTI STAGE 25 BAR DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR DUCTILE IRON DI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 10"" SCH 160 ASTM A333 GRADE 6 BEVELED ENDS","10"" SEAMLESS PIPE BEVELED ENDS SCH 160 ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 10"" SCH 160 ASTM A333 GRADE 6 BEVELED ENDS","SEAMLESS PIPE 10"" SCH 160 API 5L GRADE B BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 2 INCH CL 300 ASTM A216 WCB WEDGE TYPE,"GATE VALVE WEDGE TYPE RATING: 300 LB SIZE: 2"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 2 INCH CL 300 ASTM A216 WCB WEDGE TYPE,GATE VALVE 2IN 300 LB ASTM A217 WC6 WEDGE TYPE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 6 IN SCH XS API 5L GRADE B PLAIN ENDS,6IN SEAMLESS PIPE PLAIN ENDS SCH XS API 5L GRADE B,1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 6 IN SCH XS API 5L GRADE B PLAIN ENDS,SEAMLESS PIPE 6IN SCH 80 API 5L GRADE B PLAIN ENDS,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 4IN 150 LB ASTM A216 WCB NON RISING STEM,DN100 GATE VALVE NON RISING STEM 150# ASTM A216 WCB,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 4IN 150 LB ASTM A216 WCB NON RISING STEM,GATE VALVE 4 INCH 150# ASTM A350 LF2 NON RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 4 IN 900# ASTM A182 F316L FLAT FACE,"ASTM A182 F316L WELD NECK FLANGE, 4"", 900#, FLAT FACE, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 4 IN 900# ASTM A182 F316L FLAT FACE,WELD NECK FLANGE 4IN 300# ASTM A182 F316L FLAT FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 8"" 900# SS 316L WEDGE TYPE","SS 316L GATE VALVE, 8"", 900#, WEDGE TYPE, STD: BS 1414",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 8"" 900# SS 316L WEDGE TYPE","GATE VALVE 8"" 900# ASTM A216 WCB WEDGE TYPE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE RATING: 25 BAR SIZE: DN 150 X DN 100 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR DUCTILE IRON DI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR BRONZE SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 16 BAR SIZE: DN 100 X DN 80 MAT: BRONZE,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR BRONZE SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR BRONZE SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" CL 600 DUPLEX 2205 2-PIECE","DUPLEX 2205 BALL VALVE, 4 INCH, 600 LB, 2-PIECE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" CL 600 DUPLEX 2205 2-PIECE","BALL VALVE 4"" 300# DUPLEX 2205 2-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 12"" SCH XS ASTM A333 GRADE 6 THREADED","12"" SEAMLESS PIPE THREADED SCH XS ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 12"" SCH XS ASTM A333 GRADE 6 THREADED","SEAMLESS PIPE 12"" SCH STD ASTM A333 GRADE 6 THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 6"" 150# ASTM A216 WCB BOLTED BONNET",DN150 GATE VALVE BOLTED BONNET 150# ASTM A216 WCB,1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 6"" 150# ASTM A216 WCB BOLTED BONNET",GATE VALVE 6IN 150# ASTM A350 LF2 BOLTED BONNET,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,"DUCTILE IRON DI CENTRIFUGAL PUMP, DN 80 X DN 50, 16 BAR, SINGLE STAGE END SUCTION, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR S.S. 316 SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","1"" X 6.5"" STUD BOLT ZINC PLATED CLASS 2A/2B ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","5/8"" X 3.5"" STUD BOLT CADMIUM PLATED CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 16 BAR SIZE: DN 80 X DN 50 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR CAST IRON CI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT WITH 2 HEAVY HEX NUTS RATING: CLASS 2A/2B SIZE: 1/2"" X 2.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 WITH 2 HEAVY HEX NUTS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 150# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SS 316L WINDINGS WITH CS OUTER RING SPIRAL WOUND GASKET, 1"", 150#, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 150# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET 1"" 900# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 10"" 900# DUPLEX 2205 FLOATING","10"" BALL VALVE FLOATING 900# DUPLEX 2205",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 10"" 900# DUPLEX 2205 FLOATING","BALL VALVE 10"" CL 300 DUPLEX 2205 FLOATING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 12"" SCH 40 ASTM A106 GRADE B BEVELED ENDS","SEAMLESS PIPE BEVELED ENDS RATING: SCH 40 SIZE: 12"" MAT: ASTM A106 GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 12"" SCH 40 ASTM A106 GRADE B BEVELED ENDS","SEAMLESS PIPE 12"" SCH STD ASTM A106 GRADE B BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 8"" 600 LB SS 316 REDUCED BORE","BALL VALVE REDUCED BORE RATING: 600# SIZE: 8"" MAT: SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 8"" 600 LB SS 316 REDUCED BORE","BALL VALVE 8"" CLASS 150 SS 316 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 8"" 150LBS ASTM A217 WC6 BOLTED BONNET","ASTM A217 WC6 GATE VALVE, 8"", 150LBS, BOLTED BONNET, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 8"" 150LBS ASTM A217 WC6 BOLTED BONNET","GATE VALVE 8"" 150# ASTM A350 LF2 BOLTED BONNET",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H FULLY THREADED","ASTM A193 GRADE B7 WITH A194 2H STUD BOLT, 3/4"" X 4.5"", CLASS 2A/2B, FULLY THREADED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H FULLY THREADED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 1"" CLASS 150 ASTM A182 F316L RAISED FACE","BLIND FLANGE RAISED FACE RATING: 150# SIZE: 1"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 1"" CLASS 150 ASTM A182 F316L RAISED FACE","BLIND FLANGE 1"" 300 LB ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 900# ASTM A217 WC6 RISING STEM","GATE VALVE RISING STEM RATING: 900# SIZE: 10"" MAT: ASTM A217 WC6",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 900# ASTM A217 WC6 RISING STEM","GATE VALVE 10"" 1500# ASTM A217 WC6 RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1"" 1500# ASTM A216 WCB REDUCED BORE","BALL VALVE REDUCED BORE RATING: 1500# SIZE: 1"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
